,0,1,2,3,4
3323,5/2/19,1:00pm to 1:30pm,Bass L30A,Julianne.Paugh@yale.edu,Confirmed
3324,5/2/19,1:30pm to 2:00pm,Bass L30A,Theodore.Huffman@yale.edu,Confirmed
3325,5/2/19,2:00pm to 2:30pm,Bass L30A,Regine.Mento@yale.edu,Confirmed
3326,5/2/19,2:30pm to 3:00pm,Bass L30A,Odell.Huffman@yale.edu,Confirmed
3327,5/2/19,3:00pm to 3:30pm,Bass L30A,Nakesha.Colorado@yale.edu,Confirmed
3328,5/2/19,3:30pm to 4:00pm,Bass L30A,Sherilyn.Bungard@yale.edu,Confirmed
3329,5/2/19,4:00pm to 4:30pm,Bass L30A,Theodore.Dates@yale.edu,Confirmed
3330,5/2/19,4:30pm to 5:00pm,Bass L30A,Janet.Huffman@yale.edu,Confirmed
3331,5/2/19,5:00pm to 5:30pm,Bass L30A,Odell.Dates@yale.edu,Confirmed
3332,5/2/19,5:30pm to 6:00pm,Bass L30A,Devon.Colorado@yale.edu,Confirmed
3333,5/2/19,6:00pm to 6:30pm,Bass L30A,Regine.Huffman@yale.edu,Confirmed
3334,5/2/19,6:30pm to 7:00pm,Bass L30A,Regine.Dates@yale.edu,Confirmed
3335,5/2/19,7:00pm to 7:30pm,Bass L30A,Jamey.Huffman@yale.edu,Confirmed
3336,5/2/19,7:30pm to 8:00pm,Bass L30A,Joleen.Huffman@yale.edu,Confirmed
3337,5/2/19,8:00pm to 8:30pm,Bass L30A,Onita.Mento@yale.edu,Confirmed
3338,5/2/19,8:30pm to 9:00pm,Bass L30A,Onita.Colorado@yale.edu,Confirmed
3339,5/2/19,9:00pm to 9:30pm,Bass L30A,Janet.Henn@yale.edu,Confirmed
3340,5/2/19,9:30pm to 10:00pm,Bass L30A,Odell.Henn@yale.edu,Confirmed
3341,5/2/19,10:00pm to 10:30pm,Bass L30A,Onita.Huffman@yale.edu,Confirmed
3342,5/2/19,10:30pm to 11:00pm,Bass L30A,Kyung.Saad@yale.edu,Confirmed
3343,5/2/19,11:00pm to 11:30pm,Bass L30A,Imogene.Huffman@yale.edu,Confirmed
3344,5/2/19,11:30pm to 11:59pm,Bass L30A,Caren.Stanhope@yale.edu,Confirmed
3345,6/2/19,12:00am to 12:30am,Bass L30A,Jane.Dates@yale.edu,Confirmed
3346,6/2/19,12:30am to 1:00am,Bass L30A,Brenton.Dates@yale.edu,Confirmed
3347,6/2/19,1:00am to 1:30am,Bass L30A,Starla.Dates@yale.edu,Confirmed
3348,6/2/19,1:30am to 2:00am,0,0,Not Confirmed
3349,6/2/19,2:00am to 2:30am,0,0,Not Confirmed
3350,6/2/19,2:30am to 3:00am,0,0,Not Confirmed
3351,6/2/19,3:00am to 3:30am,0,0,Not Confirmed
3352,6/2/19,8:30am to 9:00am,Bass L30A,Sari.Bungard@yale.edu,Confirmed
3353,6/2/19,9:00am to 9:30am,Bass L30A,Lorna.Stanhope@yale.edu,Confirmed
3354,6/2/19,9:30am to 10:00am,Bass L30A,Sari.Mento@yale.edu,Confirmed
3355,6/2/19,10:00am to 10:30am,Bass L30A,Imogene.Henn@yale.edu,Confirmed
3356,6/2/19,10:30am to 11:00am,Bass L30A,Sari.Takacs@yale.edu,Confirmed
3357,6/2/19,11:00am to 11:30am,Bass L30A,Onita.Bungard@yale.edu,Confirmed
3358,6/2/19,11:30am to 12:00pm,Bass L30A,Devona.Colorado@yale.edu,Confirmed
3359,6/2/19,12:00pm to 12:30pm,Bass L30A,Sherilyn.Ballinger@yale.edu,Confirmed
3360,6/2/19,12:30pm to 1:00pm,Bass L30A,Joleen.Mento@yale.edu,Confirmed
3361,6/2/19,1:00pm to 1:30pm,Bass L30A,Odell.Casiano@yale.edu,Confirmed
3362,6/2/19,1:30pm to 2:00pm,Bass L30A,Lorna.Mento@yale.edu,Confirmed
3363,6/2/19,2:00pm to 2:30pm,Bass L30A,Temika.Mento@yale.edu,Confirmed
3364,6/2/19,2:30pm to 3:00pm,Bass L30A,Sari.Henn@yale.edu,Confirmed
3365,6/2/19,3:00pm to 3:30pm,Bass L30A,Chantel.Huffman@yale.edu,Confirmed
3366,6/2/19,3:30pm to 4:00pm,Bass L30A,Devon.Casiano@yale.edu,Confirmed
3367,6/2/19,4:00pm to 4:30pm,Bass L30A,Brenton.Casiano@yale.edu,Confirmed
3368,6/2/19,4:30pm to 5:00pm,Bass L30A,Imogene.Huffman@yale.edu,Confirmed
3369,6/2/19,5:00pm to 5:30pm,Bass L30A,Imogene.Luk@yale.edu,Confirmed
3370,6/2/19,5:30pm to 6:00pm,Bass L30A,Jane.Saad@yale.edu,Confirmed
3371,6/2/19,6:00pm to 6:30pm,Bass L30A,Devon.Colorado@yale.edu,Confirmed
3372,6/2/19,6:30pm to 7:00pm,Bass L30A,Maurita.Dates@yale.edu,Confirmed
3373,6/2/19,7:00pm to 7:30pm,Bass L30A,Kyung.Paugh@yale.edu,Confirmed
3374,6/2/19,7:30pm to 8:00pm,Bass L30A,Brenton.Colorado@yale.edu,Confirmed
3375,6/2/19,8:00pm to 8:30pm,Bass L30A,Devona.Saad@yale.edu,Confirmed
3376,6/2/19,8:30pm to 9:00pm,Bass L30A,Julianne.Colorado@yale.edu,Confirmed
3377,6/2/19,9:00pm to 9:30pm,Bass L30A,Onita.Henn@yale.edu,Confirmed
3378,6/2/19,9:30pm to 10:00pm,Bass L30A,Jamey.Paugh@yale.edu,Confirmed
3379,6/2/19,10:00pm to 10:30pm,Bass L30A,Jane.Colorado@yale.edu,Confirmed
3380,6/2/19,10:30pm to 11:00pm,Bass L30A,Odell.Bungard@yale.edu,Confirmed
3381,6/2/19,11:00pm to 11:30pm,Bass L30A,Sherilyn.Paugh@yale.edu,Confirmed
3382,6/2/19,11:30pm to 11:59pm,Bass L30A,Sari.Huffman@yale.edu,Confirmed
3383,7/2/19,12:00am to 12:30am,Bass L30A,Julianne.Paugh@yale.edu,Confirmed
3384,7/2/19,12:30am to 1:00am,Bass L30A,Nakesha.Stanhope@yale.edu,Confirmed
3385,7/2/19,1:00am to 1:30am,Bass L30A,Regine.Luk@yale.edu,Confirmed
3386,7/2/19,1:30am to 2:00am,0,0,Not Confirmed
3387,7/2/19,2:00am to 2:30am,0,0,Not Confirmed
3388,7/2/19,2:30am to 3:00am,0,0,Not Confirmed
3389,7/2/19,3:00am to 3:30am,0,0,Not Confirmed
3390,7/2/19,8:30am to 9:00am,Bass L30A,Onita.Henn@yale.edu,Confirmed
3391,7/2/19,9:00am to 9:30am,Bass L30A,Caren.Mento@yale.edu,Confirmed
3392,7/2/19,9:30am to 10:00am,Bass L30A,Brenton.Huffman@yale.edu,Confirmed
3393,7/2/19,10:00am to 10:30am,Bass L30A,Temika.Colorado@yale.edu,Confirmed
3394,7/2/19,10:30am to 11:00am,Bass L30A,Brenton.Henn@yale.edu,Confirmed
3395,7/2/19,11:00am to 11:30am,Bass L30A,Regine.Ballinger@yale.edu,Confirmed
3396,7/2/19,11:30am to 12:00pm,Bass L30A,Regine.Mento@yale.edu,Confirmed
3397,7/2/19,12:00pm to 12:30pm,Bass L30A,Lorna.Colorado@yale.edu,Confirmed
3398,7/2/19,12:30pm to 1:00pm,Bass L30A,Onita.Casiano@yale.edu,Confirmed
3399,7/2/19,1:00pm to 1:30pm,Bass L30A,Julianne.Saad@yale.edu,Confirmed
3400,7/2/19,1:30pm to 2:00pm,Bass L30A,Sherilyn.Ballinger@yale.edu,Confirmed
3401,7/2/19,2:00pm to 2:30pm,Bass L30A,Imogene.Ballinger@yale.edu,Confirmed
3402,7/2/19,2:30pm to 3:00pm,Bass L30A,Caren.Bungard@yale.edu,Confirmed
3403,7/2/19,3:00pm to 3:30pm,Bass L30A,Joleen.Dates@yale.edu,Confirmed
3404,7/2/19,3:30pm to 4:00pm,Bass L30A,Maurita.Bungard@yale.edu,Confirmed
3405,7/2/19,4:00pm to 4:30pm,Bass L30A,Nakesha.Takacs@yale.edu,Confirmed
3406,7/2/19,4:30pm to 5:00pm,Bass L30A,Onita.Mento@yale.edu,Confirmed
3407,7/2/19,5:00pm to 5:30pm,Bass L30A,Devon.Ballinger@yale.edu,Confirmed
3408,7/2/19,5:30pm to 6:00pm,Bass L30A,Onita.Bungard@yale.edu,Confirmed
3409,7/2/19,6:00pm to 6:30pm,Bass L30A,Temika.Stanhope@yale.edu,Confirmed
3410,7/2/19,6:30pm to 7:00pm,Bass L30A,Chantel.Bungard@yale.edu,Confirmed
3411,7/2/19,7:00pm to 7:30pm,Bass L30A,Portia.Colorado@yale.edu,Confirmed
3412,7/2/19,7:30pm to 8:00pm,Bass L30A,Janet.Colorado@yale.edu,Confirmed
3413,7/2/19,8:00pm to 8:30pm,Bass L30A,Devon.Bungard@yale.edu,Confirmed
3414,7/2/19,8:30pm to 9:00pm,Bass L30A,Maurita.Dates@yale.edu,Confirmed
3415,7/2/19,9:00pm to 9:30pm,Bass L30A,Devon.Luk@yale.edu,Confirmed
3416,7/2/19,9:30pm to 10:00pm,Bass L30A,Devon.Paugh@yale.edu,Confirmed
3417,7/2/19,10:00pm to 10:30pm,Bass L30A,Starla.Stanhope@yale.edu,Confirmed
3418,7/2/19,10:30pm to 11:00pm,Bass L30A,Devona.Saad@yale.edu,Confirmed
3419,7/2/19,11:00pm to 11:30pm,Bass L30A,Theodore.Takacs@yale.edu,Confirmed
3420,7/2/19,11:30pm to 11:59pm,Bass L30A,Jane.Luk@yale.edu,Confirmed
3421,8/2/19,12:00am to 12:30am,Bass L30A,Devon.Colorado@yale.edu,Confirmed
3422,8/2/19,12:30am to 1:00am,Bass L30A,Onita.Stanhope@yale.edu,Confirmed
3423,8/2/19,1:00am to 1:30am,Bass L30A,Jamey.Huffman@yale.edu,Confirmed
3424,8/2/19,1:30am to 2:00am,0,0,Not Confirmed
3425,8/2/19,2:00am to 2:30am,0,0,Not Confirmed
3426,8/2/19,2:30am to 3:00am,0,0,Not Confirmed
3427,8/2/19,3:00am to 3:30am,0,0,Not Confirmed
3428,8/2/19,8:30am to 9:00am,Bass L30A,Brenton.Stanhope@yale.edu,Confirmed
3429,8/2/19,9:00am to 9:30am,Bass L30A,Janet.Henn@yale.edu,Confirmed
3430,8/2/19,9:30am to 10:00am,Bass L30A,Imogene.Bungard@yale.edu,Confirmed
3431,8/2/19,10:00am to 10:30am,Bass L30A,Nakesha.Ballinger@yale.edu,Confirmed
3432,8/2/19,10:30am to 11:00am,Bass L30A,Theodore.Dates@yale.edu,Confirmed
3433,8/2/19,11:00am to 11:30am,Bass L30A,Portia.Henn@yale.edu,Confirmed
3434,8/2/19,11:30am to 12:00pm,Bass L30A,Devon.Bungard@yale.edu,Confirmed
3435,8/2/19,12:00pm to 12:30pm,Bass L30A,Chantel.Mento@yale.edu,Confirmed
3436,8/2/19,12:30pm to 1:00pm,Bass L30A,Maurita.Stanhope@yale.edu,Confirmed
3437,8/2/19,1:00pm to 1:30pm,Bass L30A,Sari.Mento@yale.edu,Confirmed
3438,8/2/19,1:30pm to 2:00pm,Bass L30A,Janet.Dates@yale.edu,Confirmed
3439,8/2/19,2:00pm to 2:30pm,Bass L30A,Lorna.Mento@yale.edu,Confirmed
3440,8/2/19,2:30pm to 3:00pm,Bass L30A,Odell.Bungard@yale.edu,Confirmed
3441,8/2/19,3:00pm to 3:30pm,Bass L30A,Janet.Ballinger@yale.edu,Confirmed
3442,8/2/19,3:30pm to 4:00pm,Bass L30A,Odell.Paugh@yale.edu,Confirmed
3443,8/2/19,4:00pm to 4:30pm,Bass L30A,Odell.Huffman@yale.edu,Confirmed
3444,8/2/19,4:30pm to 5:00pm,Bass L30A,Regine.Henn@yale.edu,Confirmed
3445,8/2/19,5:00pm to 5:30pm,Bass L30A,Jane.Mento@yale.edu,Confirmed
3446,8/2/19,5:30pm to 6:00pm,Bass L30A,Joleen.Colorado@yale.edu,Confirmed
3447,8/2/19,6:00pm to 6:30pm,Bass L30A,Chantel.Casiano@yale.edu,Confirmed
3448,8/2/19,6:30pm to 7:00pm,Bass L30A,Onita.Paugh@yale.edu,Confirmed
3449,8/2/19,7:00pm to 7:30pm,Bass L30A,Joleen.Saad@yale.edu,Confirmed
3450,8/2/19,7:30pm to 8:00pm,Bass L30A,Imogene.Saad@yale.edu,Confirmed
3451,8/2/19,8:00pm to 8:30pm,Bass L30A,Regine.Saad@yale.edu,Confirmed
3452,8/2/19,8:30pm to 9:00pm,Bass L30A,Janet.Mento@yale.edu,Confirmed
3453,8/2/19,9:00pm to 9:30pm,Bass L30A,Temika.Luk@yale.edu,Confirmed
3454,8/2/19,9:30pm to 10:00pm,0,0,Not Confirmed
3455,8/2/19,10:00pm to 10:30pm,0,0,Not Confirmed
3456,8/2/19,10:30pm to 11:00pm,0,0,Not Confirmed
3457,8/2/19,11:00pm to 11:30pm,0,0,Not Confirmed
3458,8/2/19,11:30pm to 11:59pm,0,0,Not Confirmed
3459,9/2/19,12:00am to 12:30am,0,0,Not Confirmed
3460,9/2/19,12:30am to 1:00am,0,0,Not Confirmed
3461,9/2/19,1:00am to 1:30am,0,0,Not Confirmed
3462,9/2/19,1:30am to 2:00am,0,0,Not Confirmed
3463,9/2/19,2:00am to 2:30am,0,0,Not Confirmed
3464,9/2/19,2:30am to 3:00am,0,0,Not Confirmed
3465,9/2/19,3:00am to 3:30am,0,0,Not Confirmed
3466,9/2/19,8:30am to 9:00am,0,0,Not Confirmed
3467,9/2/19,9:00am to 9:30am,0,0,Not Confirmed
3468,9/2/19,9:30am to 10:00am,0,0,Not Confirmed
3469,9/2/19,10:00am to 10:30am,Bass L30A,Janet.Paugh@yale.edu,Confirmed
3470,9/2/19,10:30am to 11:00am,Bass L30A,Onita.Huffman@yale.edu,Confirmed
3471,9/2/19,11:00am to 11:30am,Bass L30A,Temika.Bungard@yale.edu,Confirmed
3472,9/2/19,11:30am to 12:00pm,Bass L30A,Sherilyn.Saad@yale.edu,Confirmed
3473,9/2/19,12:00pm to 12:30pm,Bass L30A,Onita.Ballinger@yale.edu,Confirmed
3474,9/2/19,12:30pm to 1:00pm,Bass L30A,Imogene.Huffman@yale.edu,Confirmed
3475,9/2/19,1:00pm to 1:30pm,Bass L30A,Caren.Huffman@yale.edu,Confirmed
3476,9/2/19,1:30pm to 2:00pm,Bass L30A,Julianne.Mento@yale.edu,Confirmed
3477,9/2/19,2:00pm to 2:30pm,Bass L30A,Joleen.Ballinger@yale.edu,Confirmed
3478,9/2/19,2:30pm to 3:00pm,Bass L30A,Kyung.Saad@yale.edu,Confirmed
3479,9/2/19,3:00pm to 3:30pm,Bass L30A,Maurita.Stanhope@yale.edu,Confirmed
3480,9/2/19,3:30pm to 4:00pm,Bass L30A,Portia.Luk@yale.edu,Confirmed
3481,9/2/19,4:00pm to 4:30pm,Bass L30A,Regine.Bungard@yale.edu,Confirmed
3482,9/2/19,4:30pm to 5:00pm,Bass L30A,Sherilyn.Paugh@yale.edu,Confirmed
3483,9/2/19,5:00pm to 5:30pm,Bass L30A,Jamey.Dates@yale.edu,Confirmed
3484,9/2/19,5:30pm to 6:00pm,Bass L30A,Kyung.Takacs@yale.edu,Confirmed
3485,9/2/19,6:00pm to 6:30pm,Bass L30A,Odell.Ballinger@yale.edu,Confirmed
3486,9/2/19,6:30pm to 7:00pm,0,0,Not Confirmed
3487,9/2/19,7:00pm to 7:30pm,0,0,Not Confirmed
3488,9/2/19,7:30pm to 8:00pm,0,0,Not Confirmed
3489,9/2/19,8:00pm to 8:30pm,0,0,Not Confirmed
3490,9/2/19,8:30pm to 9:00pm,0,0,Not Confirmed
3491,9/2/19,9:00pm to 9:30pm,0,0,Not Confirmed
3492,9/2/19,9:30pm to 10:00pm,0,0,Not Confirmed
3493,9/2/19,10:00pm to 10:30pm,0,0,Not Confirmed
3494,9/2/19,10:30pm to 11:00pm,0,0,Not Confirmed
3495,9/2/19,11:00pm to 11:30pm,0,0,Not Confirmed
3496,9/2/19,11:30pm to 11:59pm,0,0,Not Confirmed
3497,10/2/19,12:00am to 12:30am,0,0,Not Confirmed
3498,10/2/19,12:30am to 1:00am,0,0,Not Confirmed
3499,10/2/19,1:00am to 1:30am,0,0,Not Confirmed
3500,10/2/19,1:30am to 2:00am,0,0,Not Confirmed
3501,10/2/19,2:00am to 2:30am,0,0,Not Confirmed
3502,10/2/19,2:30am to 3:00am,0,0,Not Confirmed
3503,10/2/19,3:00am to 3:30am,0,0,Not Confirmed
3504,10/2/19,8:30am to 9:00am,0,0,Not Confirmed
3505,10/2/19,9:00am to 9:30am,0,0,Not Confirmed
3506,10/2/19,9:30am to 10:00am,0,0,Not Confirmed
3507,10/2/19,10:00am to 10:30am,0,0,Not Confirmed
3508,10/2/19,10:30am to 11:00am,0,0,Not Confirmed
3509,10/2/19,11:00am to 11:30am,0,0,Not Confirmed
3510,10/2/19,11:30am to 12:00pm,0,0,Not Confirmed
3511,10/2/19,12:00pm to 12:30pm,Bass L30A,Brenton.Casiano@yale.edu,Confirmed
3512,10/2/19,12:30pm to 1:00pm,Bass L30A,Trinity.Bungard@yale.edu,Confirmed
3513,10/2/19,1:00pm to 1:30pm,Bass L30A,Sherilyn.Paugh@yale.edu,Confirmed
3514,10/2/19,1:30pm to 2:00pm,Bass L30A,Portia.Casiano@yale.edu,Confirmed
3515,10/2/19,2:00pm to 2:30pm,Bass L30A,Jane.Casiano@yale.edu,Confirmed
3516,10/2/19,2:30pm to 3:00pm,Bass L30A,Imogene.Mento@yale.edu,Confirmed
3517,10/2/19,3:00pm to 3:30pm,Bass L30A,Onita.Mento@yale.edu,Confirmed
3518,10/2/19,3:30pm to 4:00pm,Bass L30A,Trinity.Mento@yale.edu,Confirmed
3519,10/2/19,4:00pm to 4:30pm,Bass L30A,Joleen.Luk@yale.edu,Confirmed
3520,10/2/19,4:30pm to 5:00pm,Bass L30A,Jane.Paugh@yale.edu,Confirmed
3521,10/2/19,5:00pm to 5:30pm,Bass L30A,Sherilyn.Takacs@yale.edu,Confirmed
3522,10/2/19,5:30pm to 6:00pm,Bass L30A,Caren.Ballinger@yale.edu,Confirmed
3523,10/2/19,6:00pm to 6:30pm,Bass L30A,Devona.Paugh@yale.edu,Confirmed
3524,10/2/19,6:30pm to 7:00pm,Bass L30A,Starla.Mento@yale.edu,Confirmed
3525,10/2/19,7:00pm to 7:30pm,Bass L30A,Sari.Stanhope@yale.edu,Confirmed
3526,10/2/19,7:30pm to 8:00pm,Bass L30A,Janet.Mento@yale.edu,Confirmed
3527,10/2/19,8:00pm to 8:30pm,Bass L30A,Starla.Takacs@yale.edu,Confirmed
3528,10/2/19,8:30pm to 9:00pm,Bass L30A,Devon.Saad@yale.edu,Confirmed
3529,10/2/19,9:00pm to 9:30pm,Bass L30A,Jane.Ballinger@yale.edu,Confirmed
3530,10/2/19,9:30pm to 10:00pm,Bass L30A,Jane.Henn@yale.edu,Confirmed
3531,10/2/19,10:00pm to 10:30pm,Bass L30A,Caren.Luk@yale.edu,Confirmed
3532,10/2/19,10:30pm to 11:00pm,Bass L30A,Devon.Casiano@yale.edu,Confirmed
3533,10/2/19,11:00pm to 11:30pm,Bass L30A,Nakesha.Huffman@yale.edu,Confirmed
3534,10/2/19,11:30pm to 11:59pm,Bass L30A,Kyung.Casiano@yale.edu,Confirmed
3535,11/2/19,12:00am to 12:30am,Bass L30A,Devona.Huffman@yale.edu,Confirmed
3536,11/2/19,12:30am to 1:00am,Bass L30A,Trinity.Dates@yale.edu,Confirmed
3537,11/2/19,1:00am to 1:30am,Bass L30A,Jane.Casiano@yale.edu,Confirmed
3538,11/2/19,1:30am to 2:00am,0,0,Not Confirmed
3539,11/2/19,2:00am to 2:30am,0,0,Not Confirmed
3540,11/2/19,2:30am to 3:00am,0,0,Not Confirmed
3541,11/2/19,3:00am to 3:30am,0,0,Not Confirmed
3542,11/2/19,8:30am to 9:00am,Bass L30A,Theodore.Paugh@yale.edu,Confirmed
3543,11/2/19,9:00am to 9:30am,Bass L30A,Portia.Colorado@yale.edu,Confirmed
3544,11/2/19,9:30am to 10:00am,Bass L30A,Brenton.Colorado@yale.edu,Confirmed
3545,11/2/19,10:00am to 10:30am,Bass L30A,Regine.Saad@yale.edu,Confirmed
3546,11/2/19,10:30am to 11:00am,Bass L30A,Julianne.Mento@yale.edu,Confirmed
3547,11/2/19,11:00am to 11:30am,Bass L30A,Trinity.Saad@yale.edu,Confirmed
3548,11/2/19,11:30am to 12:00pm,Bass L30A,Janet.Dates@yale.edu,Confirmed
3549,11/2/19,12:00pm to 12:30pm,Bass L30A,Kyung.Ballinger@yale.edu,Confirmed
3550,11/2/19,12:30pm to 1:00pm,Bass L30A,Kyung.Takacs@yale.edu,Confirmed
3551,11/2/19,1:00pm to 1:30pm,Bass L30A,Jamey.Colorado@yale.edu,Confirmed
3552,11/2/19,1:30pm to 2:00pm,Bass L30A,Maurita.Bungard@yale.edu,Confirmed
3553,11/2/19,2:00pm to 2:30pm,Bass L30A,Sherilyn.Bungard@yale.edu,Confirmed
3554,11/2/19,2:30pm to 3:00pm,Bass L30A,Temika.Stanhope@yale.edu,Confirmed
3555,11/2/19,3:00pm to 3:30pm,Bass L30A,Janet.Colorado@yale.edu,Confirmed
3556,11/2/19,3:30pm to 4:00pm,Bass L30A,Joleen.Huffman@yale.edu,Confirmed
3557,11/2/19,4:00pm to 4:30pm,Bass L30A,Caren.Mento@yale.edu,Confirmed
3558,11/2/19,4:30pm to 5:00pm,Bass L30A,Imogene.Henn@yale.edu,Confirmed
3559,11/2/19,5:00pm to 5:30pm,Bass L30A,Chantel.Ballinger@yale.edu,Confirmed
3560,11/2/19,5:30pm to 6:00pm,Bass L30A,Joleen.Casiano@yale.edu,Confirmed
3561,11/2/19,6:00pm to 6:30pm,Bass L30A,Lorna.Stanhope@yale.edu,Confirmed
3562,11/2/19,6:30pm to 7:00pm,Bass L30A,Jane.Saad@yale.edu,Confirmed
3563,11/2/19,7:00pm to 7:30pm,Bass L30A,Chantel.Paugh@yale.edu,Confirmed
3564,11/2/19,7:30pm to 8:00pm,Bass L30A,Kyung.Dates@yale.edu,Confirmed
3565,11/2/19,8:00pm to 8:30pm,Bass L30A,Devon.Bungard@yale.edu,Confirmed
3566,11/2/19,8:30pm to 9:00pm,Bass L30A,Imogene.Luk@yale.edu,Confirmed
3567,11/2/19,9:00pm to 9:30pm,Bass L30A,Maurita.Colorado@yale.edu,Confirmed
3568,11/2/19,9:30pm to 10:00pm,Bass L30A,Brenton.Saad@yale.edu,Confirmed
3569,11/2/19,10:00pm to 10:30pm,Bass L30A,Regine.Bungard@yale.edu,Confirmed
3570,11/2/19,10:30pm to 11:00pm,Bass L30A,Joleen.Luk@yale.edu,Confirmed
3571,11/2/19,11:00pm to 11:30pm,Bass L30A,Janet.Casiano@yale.edu,Confirmed
3572,11/2/19,11:30pm to 11:59pm,Bass L30A,Kyung.Casiano@yale.edu,Confirmed
3573,12/2/19,12:00am to 12:30am,Bass L30A,Starla.Bungard@yale.edu,Confirmed
3574,12/2/19,12:30am to 1:00am,Bass L30A,Caren.Paugh@yale.edu,Confirmed
3575,12/2/19,1:00am to 1:30am,Bass L30A,Kyung.Paugh@yale.edu,Confirmed
3576,12/2/19,1:30am to 2:00am,0,0,Not Confirmed
3577,12/2/19,2:00am to 2:30am,0,0,Not Confirmed
3578,12/2/19,2:30am to 3:00am,0,0,Not Confirmed
3579,12/2/19,3:00am to 3:30am,0,0,Not Confirmed
3580,12/2/19,8:30am to 9:00am,Bass L30A,Devon.Casiano@yale.edu,Confirmed
3581,12/2/19,9:00am to 9:30am,Bass L30A,Maurita.Stanhope@yale.edu,Confirmed
3582,12/2/19,9:30am to 10:00am,Bass L30A,Imogene.Ballinger@yale.edu,Confirmed
3583,12/2/19,10:00am to 10:30am,Bass L30A,Joleen.Mento@yale.edu,Confirmed
3584,12/2/19,10:30am to 11:00am,Bass L30A,Temika.Ballinger@yale.edu,Confirmed
3585,12/2/19,11:00am to 11:30am,Bass L30A,Temika.Luk@yale.edu,Confirmed
3586,12/2/19,11:30am to 12:00pm,Bass L30A,Temika.Bungard@yale.edu,Confirmed
3587,12/2/19,12:00pm to 12:30pm,Bass L30A,Starla.Casiano@yale.edu,Confirmed
3588,12/2/19,12:30pm to 1:00pm,Bass L30A,Sari.Dates@yale.edu,Confirmed
3589,12/2/19,1:00pm to 1:30pm,Bass L30A,Maurita.Paugh@yale.edu,Confirmed
3590,12/2/19,1:30pm to 2:00pm,Bass L30A,Chantel.Bungard@yale.edu,Confirmed
3591,12/2/19,2:00pm to 2:30pm,Bass L30A,Onita.Ballinger@yale.edu,Confirmed
3592,12/2/19,2:30pm to 3:00pm,Bass L30A,Julianne.Huffman@yale.edu,Confirmed
3593,12/2/19,3:00pm to 3:30pm,Bass L30A,Trinity.Saad@yale.edu,Confirmed
3594,12/2/19,3:30pm to 4:00pm,Bass L30A,Nakesha.Stanhope@yale.edu,Confirmed
3595,12/2/19,4:00pm to 4:30pm,Bass L30A,Julianne.Luk@yale.edu,Confirmed
3596,12/2/19,4:30pm to 5:00pm,Bass L30A,Odell.Luk@yale.edu,Confirmed
3597,12/2/19,5:00pm to 5:30pm,Bass L30A,Kyung.Huffman@yale.edu,Confirmed
3598,12/2/19,5:30pm to 6:00pm,Bass L30A,Maurita.Casiano@yale.edu,Confirmed
3599,12/2/19,6:00pm to 6:30pm,Bass L30A,Sherilyn.Henn@yale.edu,Confirmed
3600,12/2/19,6:30pm to 7:00pm,Bass L30A,Imogene.Dates@yale.edu,Confirmed
3601,12/2/19,7:00pm to 7:30pm,Bass L30A,Chantel.Saad@yale.edu,Confirmed
3602,12/2/19,7:30pm to 8:00pm,Bass L30A,Joleen.Ballinger@yale.edu,Confirmed
3603,12/2/19,8:00pm to 8:30pm,Bass L30A,Imogene.Saad@yale.edu,Confirmed
3604,12/2/19,8:30pm to 9:00pm,Bass L30A,Kyung.Henn@yale.edu,Confirmed
3605,12/2/19,9:00pm to 9:30pm,Bass L30A,Devon.Mento@yale.edu,Confirmed
3606,12/2/19,9:30pm to 10:00pm,Bass L30A,Brenton.Luk@yale.edu,Confirmed
3607,12/2/19,10:00pm to 10:30pm,Bass L30A,Odell.Bungard@yale.edu,Confirmed
3608,12/2/19,10:30pm to 11:00pm,Bass L30A,Devona.Huffman@yale.edu,Confirmed
3609,12/2/19,11:00pm to 11:30pm,Bass L30A,Jane.Paugh@yale.edu,Confirmed
3610,12/2/19,11:30pm to 11:59pm,Bass L30A,Sherilyn.Bungard@yale.edu,Confirmed
3611,13-02-2019,12:00am to 12:30am,Bass L30A,Temika.Casiano@yale.edu,Confirmed
3612,13-02-2019,12:30am to 1:00am,Bass L30A,Devon.Ballinger@yale.edu,Confirmed
3613,13-02-2019,1:00am to 1:30am,Bass L30A,Janet.Saad@yale.edu,Confirmed
3614,13-02-2019,1:30am to 2:00am,0,0,Not Confirmed
3615,13-02-2019,2:00am to 2:30am,0,0,Not Confirmed
3616,13-02-2019,2:30am to 3:00am,0,0,Not Confirmed
3617,13-02-2019,3:00am to 3:30am,0,0,Not Confirmed
3618,13-02-2019,8:30am to 9:00am,Bass L30A,Brenton.Huffman@yale.edu,Confirmed
3619,13-02-2019,9:00am to 9:30am,Bass L30A,Jamey.Luk@yale.edu,Confirmed
3620,13-02-2019,9:30am to 10:00am,Bass L30A,Onita.Takacs@yale.edu,Confirmed
3621,13-02-2019,10:00am to 10:30am,Bass L30A,Trinity.Takacs@yale.edu,Confirmed
3622,13-02-2019,10:30am to 11:00am,Bass L30A,Sari.Mento@yale.edu,Confirmed
3623,13-02-2019,11:00am to 11:30am,Bass L30A,Janet.Colorado@yale.edu,Confirmed
3624,13-02-2019,11:30am to 12:00pm,Bass L30A,Julianne.Ballinger@yale.edu,Confirmed
